[18/Mar/2024:22:49:46 +0000] - - 403 - GET https proxy.xenlor.com "/" [Client 54.226.107.238] [Length 150] [Gzip -] [Sent-to 192.168.1.10] "-" "-"
[19/Mar/2024:02:34:00 +0000] - - 403 - GET https proxy.xenlor.com "/" [Client 91.92.253.104] [Length 182] [Gzip 3.23] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" "https://xenlor.com/"
[19/Mar/2024:11:47:50 +0000] - - 301 - GET http proxy.xenlor.com "/.env" [Client 94.228.169.182] [Length 166] [Gzip -] [Sent-to 192.168.1.10] "python-requests/2.26.0" "-"
[19/Mar/2024:11:47:50 +0000] - - 403 - GET https proxy.xenlor.com "/.env" [Client 94.228.169.182] [Length 122] [Gzip 1.35] [Sent-to 192.168.1.10] "python-requests/2.26.0" "-"
[19/Mar/2024:11:47:50 +0000] - - 301 - POST http proxy.xenlor.com "/" [Client 94.228.169.182] [Length 166] [Gzip -] [Sent-to 192.168.1.10] "python-requests/2.26.0" "-"
[19/Mar/2024:11:47:51 +0000] - - 403 - GET https proxy.xenlor.com "/" [Client 94.228.169.182] [Length 122] [Gzip 1.35] [Sent-to 192.168.1.10] "python-requests/2.26.0" "-"
[19/Mar/2024:18:13:51 +0000] - - 403 - GET https proxy.xenlor.com "/robots.txt" [Client 65.108.0.71] [Length 150] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" "-"
[21/Mar/2024:11:46:35 +0000] - 200 200 - GET https proxy.xenlor.com "/api/reports/hosts" [Client 192.168.1.1] [Length 47] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/"
[21/Mar/2024:11:46:36 +0000] - 200 200 - GET https proxy.xenlor.com "/api/nginx/proxy-hosts?expand=owner,access_list,certificate" [Client 192.168.1.1] [Length 2491] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:47:06 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:47:06 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:47:37 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:47:37 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:48:08 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:48:08 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:48:39 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:48:39 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:49:10 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:49:10 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:49:41 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:49:41 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:50:12 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:50:12 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:50:43 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:50:43 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:51:14 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:51:14 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:51:40 +0000] - 200 200 - GET https proxy.xenlor.com "/api/nginx/access-lists?expand=items,clients" [Client 192.168.1.1] [Length 353] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:51:40 +0000] - 200 200 - GET https proxy.xenlor.com "/api/nginx/certificates" [Client 192.168.1.1] [Length 528] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:51:44 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:51:44 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:51:45 +0000] - 200 200 - PUT https proxy.xenlor.com "/api/nginx/proxy-hosts/5" [Client 192.168.1.1] [Length 560] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:52:08 +0000] - 200 200 - GET https proxy.xenlor.com "/api/nginx/certificates" [Client 192.168.1.1] [Length 528] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:52:08 +0000] - 200 200 - GET https proxy.xenlor.com "/api/nginx/access-lists?expand=items,clients" [Client 192.168.1.1] [Length 353] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:52:11 +0000] - 200 200 - PUT https proxy.xenlor.com "/api/nginx/proxy-hosts/5" [Client 192.168.1.1] [Length 1412] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:52:15 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:52:15 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:52:46 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:52:46 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:53:17 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:53:17 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:53:48 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:53:48 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:54:19 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:54:19 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:54:50 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:54:50 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:55:21 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:55:21 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:55:52 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:55:52 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:56:23 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:56:23 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:56:36 +0000] - 200 200 - GET https proxy.xenlor.com "/api/tokens" [Client 192.168.1.1] [Length 593] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:56:36 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:56:54 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:56:54 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:57:25 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:57:25 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:57:56 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:57:56 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:58:27 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:58:27 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:58:58 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:58:58 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:59:29 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:11:59:29 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:12:00:00 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:12:00:00 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:12:00:31 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:12:00:31 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:12:01:02 +0000] - 200 200 - GET https proxy.xenlor.com "/api/" [Client 192.168.1.1] [Length 61] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
[21/Mar/2024:12:01:02 +0000] - 200 200 - GET https proxy.xenlor.com "/api/users/me?expand=permissions" [Client 192.168.1.1] [Length 538] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://proxy.xenlor.com/nginx/proxy"
